Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1969","1969","1000 ha","891","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1970","1970","1000 ha","867","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1971","1971","1000 ha","810","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1972","1972","1000 ha","804","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1973","1973","1000 ha","799","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1974","1974","1000 ha","800","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1975","1975","1000 ha","796","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1976","1976","1000 ha","805","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1977","1977","1000 ha","810","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1978","1978","1000 ha","814","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1979","1979","1000 ha","819","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1980","1980","1000 ha","822","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1981","1981","1000 ha","819","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1982","1982","1000 ha","820","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1983","1983","1000 ha","831","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1984","1984","1000 ha","846","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1985","1985","1000 ha","855","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1986","1986","1000 ha","873","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1987","1987","1000 ha","890","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1988","1988","1000 ha","898","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1989","1989","1000 ha","905","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1990","1990","1000 ha","909","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1991","1991","1000 ha","911","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1992","1992","1000 ha","922","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1993","1993","1000 ha","924","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1994","1994","1000 ha","920","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1995","1995","1000 ha","916","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1996","1996","1000 ha","929","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1997","1997","1000 ha","935","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1998","1998","1000 ha","941","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","1999","1999","1000 ha","949","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2000","2000","1000 ha","1056.2","E","Estimated value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2001","2001","1000 ha","1041.8","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2002","2002","1000 ha","1048.2","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2003","2003","1000 ha","1123.1","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2004","2004","1000 ha","1158.6","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2005","2005","1000 ha","1142.8","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2006","2006","1000 ha","1102.5","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2007","2007","1000 ha","1093.7","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2008","2008","1000 ha","1101.5","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2009","2009","1000 ha","1090.2","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2010","2010","1000 ha","1059","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2011","2011","1000 ha","1042.4","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2012","2012","1000 ha","1046.8","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2013","2013","1000 ha","1074.5","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2014","2014","1000 ha","1081.3","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2015","2015","1000 ha","1080","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2016","2016","1000 ha","1066","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2017","2017","1000 ha","1075","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2018","2018","1000 ha","1059","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2019","2019","1000 ha","1048.8","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6620","Cropland","2020","2020","1000 ha","1042.04","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1961","1961","1000 ha","992","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1962","1962","1000 ha","966","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1963","1963","1000 ha","949","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1964","1964","1000 ha","937","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1965","1965","1000 ha","928","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1966","1966","1000 ha","897","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1967","1967","1000 ha","873","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1968","1968","1000 ha","864","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1969","1969","1000 ha","845","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1970","1970","1000 ha","824","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1971","1971","1000 ha","770","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1972","1972","1000 ha","765","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1973","1973","1000 ha","761","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1974","1974","1000 ha","762","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1975","1975","1000 ha","759","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1976","1976","1000 ha","769","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1977","1977","1000 ha","775","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1978","1978","1000 ha","780","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1979","1979","1000 ha","785","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1980","1980","1000 ha","790","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1981","1981","1000 ha","788","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1982","1982","1000 ha","790","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1983","1983","1000 ha","801","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1984","1984","1000 ha","817","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1985","1985","1000 ha","826","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1986","1986","1000 ha","844","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1987","1987","1000 ha","861","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1988","1988","1000 ha","869","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1989","1989","1000 ha","876","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1990","1990","1000 ha","879","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1991","1991","1000 ha","881","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1992","1992","1000 ha","887","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1993","1993","1000 ha","887","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1994","1994","1000 ha","885","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1995","1995","1000 ha","882","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1996","1996","1000 ha","895","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1997","1997","1000 ha","901","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1998","1998","1000 ha","906","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","1999","1999","1000 ha","914","I","Imputed value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2000","2000","1000 ha","1022.7","E","Estimated value"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2001","2001","1000 ha","1008.8","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2002","2002","1000 ha","1015.2","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2003","2003","1000 ha","1091.1","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2004","2004","1000 ha","1127.5","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2005","2005","1000 ha","1111","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2006","2006","1000 ha","1069.8","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2007","2007","1000 ha","1059.8","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2008","2008","1000 ha","1066.6","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2009","2009","1000 ha","1054.7","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2010","2010","1000 ha","1022.6","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2011","2011","1000 ha","1006","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2012","2012","1000 ha","1011","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2013","2013","1000 ha","1038.4","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2014","2014","1000 ha","1045","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2015","2015","1000 ha","1042","A","Official figure"
"RL","Land Use","528","Netherlands","5110","Area","6621","Arable land","2016","2016","1000 ha","1028","A","Official figure"
