Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","372","Ireland","276","Germany","5922","Export Value","F0875","beef and veal preparations nes","2020","2020","1000 US$","13465","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1986","1986","tonnes","18","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1987","1987","tonnes","50","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1988","1988","tonnes","79","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1989","1989","tonnes","55","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1990","1990","tonnes","8","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1991","1991","tonnes","5","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1995","1995","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1996","1996","tonnes","20","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1997","1997","tonnes","242","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","1998","1998","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2002","2002","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2003","2003","tonnes","5","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2004","2004","tonnes","20","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2005","2005","tonnes","29","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2006","2006","tonnes","16","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2007","2007","tonnes","18","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2008","2008","tonnes","56","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2009","2009","tonnes","47","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2010","2010","tonnes","25","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2011","2011","tonnes","34","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2012","2012","tonnes","38","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2013","2013","tonnes","22","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2014","2014","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2015","2015","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2016","2016","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2017","2017","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2018","2018","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2019","2019","tonnes","13","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5610","Import Quantity","F0875","beef and veal preparations nes","2020","2020","tonnes","43","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1986","1986","1000 US$","34","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1987","1987","1000 US$","52","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1988","1988","1000 US$","298","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1989","1989","1000 US$","203","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1990","1990","1000 US$","34","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1991","1991","1000 US$","16","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1995","1995","1000 US$","8","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1996","1996","1000 US$","117","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1997","1997","1000 US$","1194","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","1998","1998","1000 US$","10","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2002","2002","1000 US$","5","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2003","2003","1000 US$","15","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2004","2004","1000 US$","64","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2005","2005","1000 US$","115","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2006","2006","1000 US$","72","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2007","2007","1000 US$","90","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2008","2008","1000 US$","405","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2009","2009","1000 US$","239","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2010","2010","1000 US$","126","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2011","2011","1000 US$","428","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2012","2012","1000 US$","577","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2013","2013","1000 US$","311","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2014","2014","1000 US$","46","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2015","2015","1000 US$","37","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2016","2016","1000 US$","35","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2017","2017","1000 US$","40","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2018","2018","1000 US$","48","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2019","2019","1000 US$","83","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5622","Import Value","F0875","beef and veal preparations nes","2020","2020","1000 US$","240","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5910","Export Quantity","F0875","beef and veal preparations nes","1991","1991","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5910","Export Quantity","F0875","beef and veal preparations nes","1992","1992","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5910","Export Quantity","F0875","beef and veal preparations nes","1993","1993","tonnes","8","A","Official figure"
"TM","Detailed trade matrix","372","Ireland","380","Italy","5910","Export Quantity","F0875","beef and veal preparations nes","1995","1995","tonnes","23","A","Official figure"
